DATAFLOW,LAST UPDATE,freq,unit,sex,age,isco08,worktime,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LU,2021-Q3,151.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LU,2021-Q4,150.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LU,2022-Q1,151.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LU,2022-Q2,152.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2013-Q1,395.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2013-Q2,396.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2013-Q3,412.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2013-Q4,408.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2014-Q1,394.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2014-Q2,407.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2014-Q3,412.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2014-Q4,411.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2015-Q1,410.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2015-Q2,414.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2015-Q3,410.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2015-Q4,410.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2016-Q1,401.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2016-Q2,403.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2016-Q3,399.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2016-Q4,387.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2017-Q1,401.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2017-Q2,406.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2017-Q3,407.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2017-Q4,410.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2018-Q1,408.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2018-Q2,414.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2018-Q3,422.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2018-Q4,409.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2019-Q1,405.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2019-Q2,407.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2019-Q3,410.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2019-Q4,409.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2020-Q1,389.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2020-Q2,398.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2020-Q3,401.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2020-Q4,396.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2021-Q1,384.5,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2021-Q2,388.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2021-Q3,395.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2021-Q4,392.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2022-Q1,389.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,LV,2022-Q2,404.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2013-Q1,101.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2013-Q2,102.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2013-Q3,101.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2013-Q4,104.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2014-Q1,104.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2014-Q2,104.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2014-Q3,104.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2014-Q4,107.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2015-Q1,108.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2015-Q2,109.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2015-Q3,110.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2015-Q4,112.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2016-Q1,114.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2016-Q2,115.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2016-Q3,116.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2016-Q4,117.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2017-Q1,117.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2017-Q2,121.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2017-Q3,123.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2017-Q4,122.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2018-Q1,125.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2018-Q2,128.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2018-Q3,131.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2018-Q4,132.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2019-Q1,135.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2019-Q2,137.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2019-Q3,141.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2019-Q4,143.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2020-Q1,144.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2020-Q2,143.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2020-Q3,141.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2020-Q4,144.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2021-Q1,141.8,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2021-Q2,143.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2021-Q3,146.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2021-Q4,148.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2022-Q1,148.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,MT,2022-Q2,149.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2013-Q1,3196.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2013-Q2,3197.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2013-Q3,3216.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2013-Q4,3192.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2014-Q1,3166.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2014-Q2,3176.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2014-Q3,3213.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2014-Q4,3169.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2015-Q1,3162.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2015-Q2,3170.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2015-Q3,3204.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2015-Q4,3206.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2016-Q1,3187.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2016-Q2,3222.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2016-Q3,3259.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2016-Q4,3263.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2017-Q1,3236.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2017-Q2,3238.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2017-Q3,3273.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2017-Q4,3250.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2018-Q1,3252.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2018-Q2,3264.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2018-Q3,3298.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2018-Q4,3303.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2019-Q1,3285.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2019-Q2,3306.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2019-Q3,3315.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2019-Q4,3323.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2020-Q1,3292.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2020-Q2,3253.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2020-Q3,3278.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2020-Q4,3245.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2021-Q1,3561.3,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2021-Q2,3621.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2021-Q3,3620.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2021-Q4,3645.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2022-Q1,3660.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,NL,2022-Q2,3685.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2013-Q1,7938.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2013-Q2,8115.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2013-Q3,8225.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2013-Q4,8142.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2014-Q1,8028.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2014-Q2,8171.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2014-Q3,8381.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2014-Q4,8335.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2015-Q1,8164.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2015-Q2,8257.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2015-Q3,8435.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2015-Q4,8449.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2016-Q1,8293.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2016-Q2,8400.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2016-Q3,8476.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2016-Q4,8473.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2017-Q1,8419.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2017-Q2,8494.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2017-Q3,8590.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2017-Q4,8546.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2018-Q1,8434.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2018-Q2,8514.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2018-Q3,8586.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2018-Q4,8529.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2019-Q1,8449.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2019-Q2,8520.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2019-Q3,8665.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2019-Q4,8653.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2020-Q1,8557.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2020-Q2,8505.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2020-Q3,8606.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2020-Q4,8595.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2021-Q1,8499.9,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2021-Q2,8536.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2021-Q3,8642.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2021-Q4,8625.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2022-Q1,8560.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PL,2022-Q2,8528.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2013-Q1,1907.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2013-Q2,1933.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2013-Q3,1960.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2013-Q4,1965.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2014-Q1,1961.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2014-Q2,2001.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2014-Q3,2029.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2014-Q4,2000.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2015-Q1,1995.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2015-Q2,2027.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2015-Q3,2048.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2015-Q4,2035.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2016-Q1,2012.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2016-Q2,2065.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2016-Q3,2087.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2016-Q4,2070.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2017-Q1,2092.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2017-Q2,2138.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2017-Q3,2183.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2017-Q4,2174.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2018-Q1,2169.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2018-Q2,2192.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2018-Q3,2212.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2018-Q4,2205.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2019-Q1,2207.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2019-Q2,2201.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2019-Q3,2245.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2019-Q4,2215.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2020-Q1,2191.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2020-Q2,2135.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2020-Q3,2144.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2020-Q4,2182.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,M,Y15-64,TOTAL,FT,PT,2021-Q1,2149.3,b
