DATAFLOW,LAST UPDATE,freq,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,EE,2020,26.2,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,EL,2010,25.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,EL,2014,21.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,EL,2018,23.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,ES,2009,17.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,ES,2010,14.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,ES,2011,16.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,ES,2012,16.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,ES,2013,16.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,ES,2014,13.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,ES,2015,12.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,ES,2016,12.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,ES,2017,11.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,ES,2018,12.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,ES,2019,8.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,ES,2020,8.6,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FI,2009,16.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FI,2010,15.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FI,2011,14.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FI,2012,13.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FI,2013,13.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FI,2014,12.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FI,2015,13.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FI,2016,12.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FI,2017,13.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FI,2018,12.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FI,2019,13.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FI,2020,12.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FR,2009,18.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FR,2010,17.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FR,2011,15.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FR,2012,14.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FR,2013,13.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FR,2014,12.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FR,2015,12.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FR,2016,13.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FR,2017,14.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FR,2018,15.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FR,2019,15.3,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,FR,2020,14.7,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HR,2010,16.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HR,2013,19.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HR,2014,11.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HR,2016,11.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HR,2017,12.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HR,2018,12.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HR,2019,12.6,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HR,2020,12.7,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HU,2009,22.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HU,2010,24.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HU,2011,27.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HU,2012,28.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HU,2013,25.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HU,2014,24.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HU,2015,22.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HU,2016,20.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HU,2017,26,b
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HU,2018,21.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HU,2019,23.7,b
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,HU,2020,25.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IE,2009,25.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IE,2010,26.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IE,2011,18.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IE,2012,17.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IE,2013,15.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IE,2014,17.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IE,2018,18.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IT,2010,17.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IT,2011,,c
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IT,2012,,c
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IT,2013,,c
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IT,2014,18.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IT,2015,17.4,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IT,2016,18.9,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IT,2017,18.6,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IT,2018,15.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IT,2019,15.8,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,IT,2020,14.8,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LT,2009,28.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LT,2010,25.2,b
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LT,2011,25.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LT,2012,26.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LT,2013,27.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LT,2014,28.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LT,2015,30.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LT,2016,31.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LT,2017,29.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LT,2018,29.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LT,2019,30.2,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LT,2020,28.8,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LU,2010,17.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LU,2011,19.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LU,2012,19.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LU,2013,20.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LU,2014,19.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LU,2015,19.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LU,2016,19.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LU,2017,18.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LU,2018,17.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LU,2019,17.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LU,2020,16.4,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LV,2010,25.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LV,2011,20.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LV,2012,16.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LV,2013,14.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LV,2014,10.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LV,2015,15.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LV,2016,23.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LV,2017,29.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LV,2018,28.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LV,2019,31.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,LV,2020,33.4,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,MT,2009,12.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,MT,2010,11.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,MT,2011,12.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,MT,2012,15.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,MT,2013,17.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,MT,2014,18.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,MT,2015,18.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,MT,2016,17.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,MT,2017,18.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,MT,2018,15.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,MT,2019,15.0,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,MT,2020,15.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,NL,2009,17.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,NL,2010,17.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,NL,2011,18.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,NL,2012,17.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,NL,2013,15.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,NL,2014,16.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,NL,2015,18.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,NL,2016,17.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,NL,2017,17.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,NL,2018,17.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,NL,2019,16.1,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,NL,2020,15.7,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PL,2009,26.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PL,2010,24.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PL,2011,23.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PL,2012,22.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PL,2013,24.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PL,2014,25.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PL,2015,25.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PL,2016,25.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PL,2017,25.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PL,2018,28.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PL,2019,27.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PL,2020,27.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PT,2009,17.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PT,2010,13.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PT,2011,14.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PT,2012,12.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PT,2013,10.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PT,2014,10.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PT,2015,11.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PT,2016,11.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PT,2017,11.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PT,2018,11.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PT,2019,14.3,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,PT,2020,15.3,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,RO,2009,7.1,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,RO,2010,9.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,RO,2011,12.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,RO,2012,13.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,RO,2013,17.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,RO,2014,16.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,RO,2015,20.4,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,RO,2016,19.4,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,RO,2017,20.2,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,RO,2018,22.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,RO,2019,26.2,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,RO,2020,21.2,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SE,2009,14.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SE,2010,14.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SE,2011,15.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SE,2012,13.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SE,2013,12.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SE,2014,11.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SE,2015,10.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SE,2016,11.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SE,2017,10.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SE,2018,8.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SE,2019,8.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SE,2020,9.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SI,2009,16.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SI,2010,14.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SI,2011,14.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SI,2012,14.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SI,2013,14.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SI,2014,15.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SI,2015,16.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SI,2016,16.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SI,2017,18.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SI,2018,19.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SI,2019,19.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SI,2020,19.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SK,2009,29.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SK,2010,27.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SK,2011,28.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SK,2012,27.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SK,2013,27.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SK,2014,28.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SK,2015,27.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SK,2016,26.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SK,2017,27.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SK,2018,25.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SK,2019,27.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,J,SK,2020,27.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,AT,2010,30.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,AT,2014,30.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,AT,2015,30.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,AT,2016,27.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,AT,2017,28.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,AT,2018,28.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,AT,2019,28.0,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,AT,2020,27.2,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BE,2009,22.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BE,2010,22.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BE,2011,21.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BE,2012,21.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BE,2013,20.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BE,2014,20.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BE,2015,17.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BE,2016,13.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BE,2017,10.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BE,2018,6.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BE,2019,6.6,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BE,2020,6.4,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BG,2009,23.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BG,2010,24.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BG,2011,20.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BG,2012,25.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BG,2013,24.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BG,2014,23.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BG,2015,22.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BG,2016,22.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BG,2017,24.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BG,2018,25.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BG,2019,29.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,BG,2020,32.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CY,2009,29.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CY,2010,27.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CY,2011,26.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CY,2012,25.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CY,2013,24.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CY,2014,24.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CY,2015,23.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CY,2016,22.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CY,2017,21.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CY,2018,19.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CY,2019,20.2,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CY,2020,20.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CZ,2009,49.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CZ,2010,42.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CZ,2011,44.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CZ,2012,45.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CZ,2013,40.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CZ,2014,41.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CZ,2015,40.9,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CZ,2016,40.4,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CZ,2017,39.5,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,K,CZ,2018,39,d
