DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,ES,2021,6914,d
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,EU27_2020,2009,66135,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,EU27_2020,2010,65376,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,EU27_2020,2011,65221,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,EU27_2020,2012,64888,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,EU27_2020,2013,64397,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,EU27_2020,2014,64648,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,EU27_2020,2015,64977,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,EU27_2020,2016,65490,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,EU27_2020,2017,65860,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,EU27_2020,2018,66188,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,EU27_2020,2019,66472,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,EU27_2020,2020,64910,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,EU27_2020,2021,65700,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FI,2009,826,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FI,2010,806,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FI,2011,806,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FI,2012,803,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FI,2013,791,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FI,2014,791,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FI,2015,781,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FI,2016,775,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FI,2017,783,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FI,2018,801,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FI,2019,809,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FI,2020,802,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FI,2021,820,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2003,9681,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2004,9706,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2005,9746,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2006,9841,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2007,9999,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2008,10145,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2009,10038,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2010,10030,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2011,9962,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2012,9924,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2013,9934,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2014,9915,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2015,9871,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2016,9849,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2017,9804,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2018,9867,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2019,9906,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2020,9847,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,FR,2021,9824,d
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HR,2009,631,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HR,2010,614,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HR,2011,585,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HR,2012,572,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HR,2013,564,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HR,2014,584,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HR,2015,586,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HR,2016,572,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HR,2017,585,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HR,2018,596,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HR,2019,599,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HR,2020,587,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HR,2021,587,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HU,2009,1561,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HU,2010,1543,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HU,2011,1522,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HU,2012,1549,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HU,2013,1564,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HU,2014,1604,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HU,2015,1625,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HU,2016,1664,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HU,2017,1674,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HU,2018,1694,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HU,2019,1702,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HU,2020,1670,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,HU,2021,1679,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IE,2009,666,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IE,2010,659,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IE,2011,655,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IE,2012,658,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IE,2013,670,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IE,2014,684,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IE,2015,702,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IE,2016,716,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IE,2017,741,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IE,2018,754,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IE,2019,768,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IE,2020,741,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IE,2021,788,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IS,2009,51,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IS,2010,51,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IS,2011,51,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IS,2012,51,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IS,2013,51,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IS,2014,52,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IS,2015,54,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IS,2016,55,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IS,2017,56,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IS,2018,58,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IS,2019,59,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IS,2020,57,b
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IS,2021,57,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IT,2009,7603,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IT,2010,7557,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IT,2011,7589,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IT,2012,7585,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IT,2013,7403,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IT,2014,7340,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IT,2015,7316,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IT,2016,7329,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IT,2017,7316,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IT,2018,7279,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IT,2019,7255,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IT,2020,6922,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,IT,2021,6968,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LT,2009,535,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LT,2010,518,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LT,2011,507,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LT,2012,504,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LT,2013,497,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LT,2014,497,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LT,2015,491,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LT,2016,490,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LT,2017,480,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LT,2018,474,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LT,2019,469,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LT,2020,456,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LT,2021,455,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LU,2009,79,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LU,2010,81,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LU,2011,83,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LU,2012,88,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LU,2013,90,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LU,2014,93,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LU,2015,96,b
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LU,2016,99,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LU,2017,105,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LU,2018,107,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LU,2019,110,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LU,2020,112,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LU,2021,115,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LV,2009,342,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LV,2010,331,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LV,2011,330,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LV,2012,327,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LV,2013,327,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LV,2014,319,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LV,2015,318,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LV,2016,316,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LV,2017,314,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LV,2018,316,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LV,2019,311,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LV,2020,304,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,LV,2021,289,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,ME,2011,71,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,ME,2012,72,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,ME,2013,74,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,ME,2014,78,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,ME,2015,79,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,ME,2016,78,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,ME,2017,77,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,ME,2018,79,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,ME,2019,79,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,ME,2020,74,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MK,2009,196,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MK,2010,200,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MK,2011,208,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MK,2012,205,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MK,2013,216,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MK,2014,218,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MK,2015,222,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MK,2016,230,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MK,2017,234,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MK,2018,243,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MK,2019,257,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MK,2020,261,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MT,2009,38,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MT,2010,40,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MT,2011,42,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MT,2012,47,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MT,2013,51,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MT,2014,55,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MT,2015,57,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MT,2016,61,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MT,2017,67,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MT,2018,73,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MT,2019,77,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MT,2020,82,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,MT,2021,86,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NL,2009,2703,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NL,2010,2691,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NL,2011,2669,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NL,2012,2666,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NL,2013,2644,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NL,2014,2595,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NL,2015,2593,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NL,2016,2616,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NL,2017,2643,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NL,2018,2681,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NL,2019,2715,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NL,2020,2713,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NL,2021,2739,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NO,2009,818,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NO,2010,818,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NO,2011,824,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NO,2012,831,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NO,2013,835,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NO,2014,840,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NO,2015,844,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NO,2016,856,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NO,2017,863,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NO,2018,871,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,F,Y25-54,THS_PER,NO,2019,877,
